SimId                                AgentId Time Value                  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      326  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      327  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      328  2.391152850643463e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      329  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      330  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      331  2.7687033007450625e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      332  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      333  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      334  1.1326513503047982e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      335  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      336  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      337  4.656455551253059e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      338  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      339  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      340  2.7687033007450625e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      341  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      342  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      343  1.1074813202980248e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      344  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      345  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      346  2.7687033007450625e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      347  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      348  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      349  5.789106901557853e+06  
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      350  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      351  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      352  1.0697262752878647e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      353  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      354  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      355  2.7687033007450625e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      356  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      357  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      358  3.2721039008805286e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      359  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      360  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      361  1.3465966053623721e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      362  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      363  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      364  2.7687033007450625e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      365  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      366  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      367  3.2721039008805286e+06 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      368  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      369  0                      
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      370  1.0948963052946381e+07 
7170308c-81a2-47c5-a397-f87ce0a59c0a 78      371  0                      
